Cargo,Salario,Experiencia_previa,Nivel_experiencia,Ubicacion_empresa,Cargos_generalizados
Data Scientist,285200,,EX,US,Scientist
Data Scientist,168600,,EX,US,Scientist
Machine Learning Engineer,221000,,EX,US,Engineer
Machine Learning Engineer,185000,,EX,US,Engineer
Machine Learning Engineer,184800,,EX,CA,Engineer
Machine Learning Engineer,123200,,EX,CA,Engineer
Data Engineer,221000,,EX,US,Engineer
Data Engineer,185000,,EX,US,Engineer
Data Scientist,135000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Engineer,222200,,EX,US,Engineer
Data Engineer,150900,,EX,US,Engineer
Data Science,245000,,EX,US,Other
Data Science,185000,,EX,US,Other
Data Scientist,202800,,EX,US,Scientist
Data Scientist,115000,,EX,US,Scientist
Machine Learning Engineer,254000,,EX,US,Engineer
Machine Learning Engineer,204000,,EX,US,Engineer
Data Scientist,155000,,EX,US,Scientist
Data Scientist,139500,,EX,US,Scientist
Data Analyst,71250,,EX,US,Analyst
Data Analyst,57000,,EX,US,Analyst
Data Engineer,200000,,EX,US,Engineer
Data Engineer,180000,,EX,US,Engineer
Machine Learning Engineer,159550,,EX,US,Engineer
Machine Learning Engineer,113000,,EX,US,Engineer
Data Scientist,225000,,EX,US,Scientist
Data Scientist,175000,,EX,US,Scientist
Data Engineer,130000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Scientist,170000,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
BI Analyst,25804,,EX,BR,Analyst
Applied Research Scientist,66666,,EX,DE,Scientist
Data Scientist,226500,,EX,US,Scientist
Data Scientist,110900,,EX,US,Scientist
Business Intelligence,115254,,EX,US,Business Intelligence
Business Intelligence,85393,,EX,US,Business Intelligence
Business Intelligence Analyst,95166,,EX,US,Analyst
Business Intelligence Analyst,63444,,EX,US,Analyst
Machine Learning Engineer,250900,,EX,US,Engineer
Machine Learning Engineer,135200,,EX,US,Engineer
Prompt Engineer,217508,,EX,US,Engineer
Prompt Engineer,177961,,EX,US,Engineer
Data Science,100000,,EX,GB,Other
Data Science,100000,,EX,GB,Other
ML Engineer,140000,,EX,US,Engineer
ML Engineer,110000,,EX,US,Engineer
Data Engineer,140000,,EX,CA,Engineer
Data Engineer,65000,,EX,CA,Engineer
Research Scientist,206800,,EX,CA,Scientist
Research Scientist,119900,,EX,CA,Scientist
Data Scientist,185000,,EX,US,Scientist
Data Scientist,100200,,EX,US,Scientist
Data Engineer,200000,,EX,US,Engineer
Data Engineer,100200,,EX,US,Engineer
Business Intelligence,246000,,EX,US,Business Intelligence
Business Intelligence,132600,,EX,US,Business Intelligence
Data Scientist,238400,,EX,US,Scientist
Data Scientist,140300,,EX,US,Scientist
Business Intelligence Engineer,89500,,EX,US,Engineer
Business Intelligence Engineer,65000,,EX,US,Engineer
Data Science,180000,,EX,US,Other
Data Science,130000,,EX,US,Other
Machine Learning Scientist,220000,,EX,US,Scientist
Machine Learning Scientist,137500,,EX,US,Scientist
Data Scientist,215000,,EX,US,Scientist
Data Scientist,100200,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
Data Scientist,85000,,EX,US,Scientist
Data Engineer,136363,,EX,CH,Engineer
Data Architect,212000,,EX,US,Other
Data Architect,93300,,EX,US,Other
Data Product Owner,321830,,EX,US,Other
Data Product Owner,124690,,EX,US,Other
MLOps Engineer,210000,,EX,US,Engineer
MLOps Engineer,117800,,EX,US,Engineer
Data Specialist,224800,,EX,US,Other
Data Specialist,127000,,EX,US,Other
Data Engineer,182600,,EX,US,Engineer
Data Engineer,105800,,EX,US,Engineer
Data Manager,122116,,EX,CA,Other
Data Manager,97693,,EX,CA,Other
Analytics Engineer,174000,,EX,US,Engineer
Analytics Engineer,97300,,EX,US,Engineer
Data Analyst,96600,,EX,US,Analyst
Data Analyst,55200,,EX,US,Analyst
Data Architect,186000,,EX,US,Other
Data Architect,81800,,EX,US,Other
Machine Learning Scientist,220000,,EX,US,Scientist
Machine Learning Scientist,137500,,EX,US,Scientist
Business Intelligence Engineer,89500,,EX,US,Engineer
Business Intelligence Engineer,65000,,EX,US,Engineer
Data Analyst,140000,,EX,US,Analyst
Data Analyst,112000,,EX,US,Analyst
Data Engineer,217508,,EX,US,Engineer
Data Engineer,177961,,EX,US,Engineer
Data Scientist,115000,,EX,US,Scientist
Data Scientist,90950,,EX,US,Scientist
Data Scientist,198000,,EX,US,Scientist
Data Scientist,144000,,EX,US,Scientist
Data Analyst,132974,,EX,US,Analyst
Data Analyst,88670,,EX,US,Analyst
Business Intelligence Analyst,140000,,EX,GB,Analyst
Business Intelligence Analyst,92500,,EX,GB,Analyst
Data Scientist,286000,,EX,US,Scientist
Data Scientist,143000,,EX,US,Scientist
Data Analyst,80000,,EX,US,Analyst
Data Analyst,70000,,EX,US,Analyst
Data Science,200000,,EX,US,Other
Data Science,170000,,EX,US,Other
Data Analyst,192500,,EX,US,Analyst
Data Analyst,122500,,EX,US,Analyst
Business Intelligence Analyst,198200,,EX,US,Analyst
Business Intelligence Analyst,113100,,EX,US,Analyst
Data Architect,135127,,EX,US,Other
Data Architect,119250,,EX,US,Other
Data Analytics Manager,160000,,EX,US,Other
Data Analytics Manager,130000,,EX,US,Other
Encounter Data Management Professional,65600,,EX,US,Data Management
Encounter Data Management Professional,47700,,EX,US,Data Management
Machine Learning Engineer,229900,,EX,US,Engineer
Machine Learning Engineer,201400,,EX,US,Engineer
Data Scientist,185400,,EX,US,Scientist
Data Scientist,92700,,EX,US,Scientist
Research Scientist,211900,,EX,US,Scientist
Research Scientist,113700,,EX,US,Scientist
Data Scientist,170000,,EX,US,Scientist
Data Scientist,90000,,EX,US,Scientist
Data Engineer,198000,,EX,US,Engineer
Data Engineer,132000,,EX,US,Engineer
Research Engineer,235680,,EX,US,Engineer
Research Engineer,153040,,EX,US,Engineer
AI Engineer,240000,,EX,US,Engineer
AI Engineer,150000,,EX,US,Engineer
Business Intelligence Analyst,180000,,EX,US,Analyst
Business Intelligence Analyst,130000,,EX,US,Analyst
Data Engineer,312287,,EX,US,Engineer
Data Engineer,208122,,EX,US,Engineer
Machine Learning Engineer,157476,,EX,US,Engineer
Machine Learning Engineer,104981,,EX,US,Engineer
Data Engineer,180000,,EX,US,Engineer
Data Engineer,110000,,EX,US,Engineer
Data Modeler,185800,,EX,US,Other
Data Modeler,93400,,EX,US,Other
Machine Learning Scientist,175000,,EX,US,Scientist
Machine Learning Scientist,145000,,EX,US,Scientist
Machine Learning Engineer,223600,,EX,US,Engineer
Machine Learning Engineer,115000,,EX,US,Engineer
Research Analyst,80000,,EX,US,Analyst
Research Analyst,50000,,EX,US,Analyst
ML Engineer,230000,,EX,US,Engineer
ML Engineer,150000,,EX,US,Engineer
Data Engineer,118300,,EX,CA,Engineer
Data Engineer,94600,,EX,CA,Engineer
Data Engineer,135000,,EX,US,Engineer
Data Engineer,110000,,EX,US,Engineer
Machine Learning Scientist,196350,,EX,US,Scientist
Machine Learning Scientist,127500,,EX,US,Scientist
Data Scientist,116259,,EX,AU,Scientist
Data Scientist,88995,,EX,AU,Scientist
Data Science,46080,,EX,US,Other
Data Science,37120,,EX,US,Other
Business Intelligence Analyst,150000,,EX,US,Analyst
Business Intelligence Analyst,100000,,EX,US,Analyst
Data Scientist,135000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Architect,231600,,EX,US,Other
Data Architect,154400,,EX,US,Other
Data Engineer,190000,,EX,US,Engineer
Data Engineer,167000,,EX,US,Engineer
Business Intelligence Engineer,147600,,EX,US,Engineer
Business Intelligence Engineer,106300,,EX,US,Engineer
Analytics Engineer,145000,,EX,US,Engineer
Analytics Engineer,130000,,EX,US,Engineer
Data Analyst,81250,,EX,GB,Analyst
Data Analyst,75000,,EX,GB,Analyst
Data Analyst,70000,,EX,US,Analyst
Data Analyst,60000,,EX,US,Analyst
Data Engineer,210000,,EX,US,Engineer
Data Engineer,190000,,EX,US,Engineer
Data Science Consultant,122000,,EX,US,Other
Data Science Consultant,94000,,EX,US,Other
Data Analyst,83300,,EX,US,Analyst
Data Analyst,47500,,EX,US,Analyst
Data Scientist,190000,,EX,US,Scientist
Data Scientist,155000,,EX,US,Scientist
Data Engineer,160000,,EX,US,Engineer
Data Engineer,94000,,EX,US,Engineer
Data Engineer,122000,,EX,US,Engineer
Data Engineer,94500,,EX,US,Engineer
Data Manager,150000,,EX,CA,Other
Data Manager,110000,,EX,CA,Other
Machine Learning Engineer,157900,,EX,CA,Engineer
Machine Learning Engineer,105300,,EX,CA,Engineer
Business Intelligence Analyst,58000,,EX,US,Analyst
Business Intelligence Analyst,48000,,EX,US,Analyst
Data Engineer,97000,,EX,US,Engineer
Data Engineer,62000,,EX,US,Engineer
Data Scientist,194200,,EX,US,Scientist
Data Scientist,110400,,EX,US,Scientist
Data Analyst,96600,,EX,US,Analyst
Data Analyst,55200,,EX,US,Analyst
Machine Learning Engineer,174000,,EX,US,Engineer
Machine Learning Engineer,147900,,EX,US,Engineer
Applied Scientist,250000,,EX,US,Scientist
Applied Scientist,170000,,EX,US,Scientist
BI Analyst,130000,,EX,US,Analyst
BI Analyst,110000,,EX,US,Analyst
Data Science Consultant,112000,,EX,US,Other
Data Science Consultant,109000,,EX,US,Other
Data Architect,175000,,EX,US,Other
Data Architect,150000,,EX,US,Other
Data Architect,150000,,EX,US,Other
Data Architect,120000,,EX,US,Other
Data Engineer,145000,,EX,US,Engineer
Data Engineer,104000,,EX,US,Engineer
Data Analyst,40000,,EX,BR,Analyst
Data Analyst,30000,,EX,BR,Analyst
Business Intelligence Engineer,202800,,EX,US,Engineer
Business Intelligence Engineer,115000,,EX,US,Engineer
Applied Scientist,250000,,EX,US,Scientist
Applied Scientist,170000,,EX,US,Scientist
Machine Learning Engineer,550000,,EX,US,Engineer
Machine Learning Engineer,310000,,EX,US,Engineer
Data Integration Engineer,148000,,EX,US,Engineer
Data Integration Engineer,100000,,EX,US,Engineer
Machine Learning Engineer,550000,,EX,US,Engineer
Machine Learning Engineer,310000,,EX,US,Engineer
Data Analyst,135000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
Data Engineer,198433,,EX,US,Engineer
Data Engineer,119060,,EX,US,Engineer
ML Engineer,235000,,EX,US,Engineer
ML Engineer,175000,,EX,US,Engineer
Research Engineer,196720,,EX,US,Engineer
Research Engineer,113210,,EX,US,Engineer
Business Intelligence Engineer,204500,,EX,US,Engineer
Business Intelligence Engineer,139000,,EX,US,Engineer
Machine Learning Engineer,270000,,EX,US,Engineer
Machine Learning Engineer,153000,,EX,US,Engineer
Data Integration Specialist,93750,,EX,GB,Other
Data Integration Specialist,68750,,EX,GB,Other
Data Analyst,93500,,EX,US,Analyst
Data Analyst,53300,,EX,US,Analyst
Machine Learning Engineer,179000,,EX,US,Engineer
Machine Learning Engineer,112000,,EX,US,Engineer
Data Analyst,197100,,EX,US,Analyst
Data Analyst,131414,,EX,US,Analyst
Data Analyst,45625,,EX,GB,Analyst
Data Analyst,42500,,EX,GB,Analyst
Data Scientist,197000,,EX,US,Scientist
Data Scientist,106000,,EX,US,Scientist
Machine Learning Operations Engineer,160000,,EX,US,Engineer
Machine Learning Operations Engineer,140000,,EX,US,Engineer
Data Scientist,220000,,EX,US,Scientist
Data Scientist,170000,,EX,US,Scientist
Data Analyst,140000,,EX,US,Analyst
Data Analyst,100000,,EX,US,Analyst
Machine Learning Engineer,259850,,EX,US,Engineer
Machine Learning Engineer,179200,,EX,US,Engineer
Data Analyst,130000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
Machine Learning Engineer,283780,,EX,US,Engineer
Machine Learning Engineer,233840,,EX,US,Engineer
Machine Learning Infrastructure Engineer,300000,,EX,US,Engineer
Machine Learning Infrastructure Engineer,180000,,EX,US,Engineer
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Research Scientist,247600,,EX,US,Scientist
Research Scientist,127300,,EX,US,Scientist
Data Scientist,185000,,EX,US,Scientist
Data Scientist,175000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Scientist,90000,,EX,US,Scientist
Machine Learning Engineer,215000,,EX,US,Engineer
Machine Learning Engineer,160000,,EX,US,Engineer
Analytics Engineer,190000,,EX,US,Engineer
Analytics Engineer,137871,,EX,US,Engineer
Data Engineer,142500,,EX,US,Engineer
Data Engineer,120000,,EX,US,Engineer
Machine Learning Engineer,324000,,EX,US,Engineer
Machine Learning Engineer,159000,,EX,US,Engineer
Data Scientist,247600,,EX,US,Scientist
Data Scientist,127300,,EX,US,Scientist
Data Developer,100000,,EX,US,Other
Data Developer,85000,,EX,US,Other
Data Science,250000,,EX,US,Other
Data Science,190000,,EX,US,Other
Business Intelligence,190000,,EX,US,Business Intelligence
Business Intelligence,139600,,EX,US,Business Intelligence
Business Intelligence Analyst,135000,,EX,US,Analyst
Business Intelligence Analyst,125000,,EX,US,Analyst
AI Engineer,210000,,EX,GB,Engineer
AI Engineer,50000,,EX,GB,Engineer
Machine Learning Engineer,309000,,EX,US,Engineer
Machine Learning Engineer,142000,,EX,US,Engineer
CRM Data Analyst,40000,,EX,AE,Analyst
Data Scientist,323295,,EX,CH,Scientist
Data Scientist,206000,,EX,US,Scientist
Data Scientist,106605,,EX,US,Scientist
Data Science,288400,,EX,US,Other
Data Science,144200,,EX,US,Other
Data Science,220000,,EX,US,Other
Data Science,137500,,EX,US,Other
Research Scientist,337300,,EX,US,Scientist
Research Scientist,192700,,EX,US,Scientist
Data Engineer,215000,,EX,US,Engineer
Data Engineer,190000,,EX,US,Engineer
Data Integration Engineer,100000,,EX,US,Engineer
Data Integration Engineer,70000,,EX,US,Engineer
ETL Developer,120000,,EX,US,Other
ETL Developer,72000,,EX,US,Other
Data Engineer,118400,,EX,US,Engineer
Data Engineer,100700,,EX,US,Engineer
Data Scientist,200300,,EX,US,Scientist
Data Scientist,151500,,EX,US,Scientist
Business Intelligence Analyst,68750,,EX,GB,Analyst
Business Intelligence Analyst,50000,,EX,GB,Analyst
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Engineer,125000,,EX,US,Engineer
Data Engineer,106500,,EX,US,Engineer
Data Scientist,136000,,EX,US,Scientist
Data Scientist,97000,,EX,US,Scientist
Data Analyst,100000,,EX,US,Analyst
Data Analyst,80000,,EX,US,Analyst
Data Engineer,221630,,EX,US,Engineer
Data Engineer,199467,,EX,US,Engineer
Machine Learning Engineer,176000,,EX,US,Engineer
Machine Learning Engineer,140000,,EX,US,Engineer
Data Scientist,172200,,EX,US,Scientist
Data Scientist,131200,,EX,US,Scientist
Business Intelligence Manager,106250,,EX,GB,Business Intelligence
Business Intelligence Manager,82500,,EX,GB,Business Intelligence
Data Architect,252000,,EX,US,Other
Data Architect,210000,,EX,US,Other
Data Engineer,140000,,EX,US,Engineer
Data Engineer,90000,,EX,US,Engineer
Data Manager,128000,,EX,US,Other
Data Manager,81500,,EX,US,Other
Business Intelligence Analyst,95000,,EX,US,Analyst
Business Intelligence Analyst,80000,,EX,US,Analyst
Data Engineer,195000,,EX,US,Engineer
Data Engineer,147500,,EX,US,Engineer
Data Science Engineer,210000,,EX,US,Engineer
Business Intelligence,320000,,EX,US,Business Intelligence
Business Intelligence,200000,,EX,US,Business Intelligence
Machine Learning Engineer,150000,,EX,US,Engineer
Machine Learning Engineer,120000,,EX,US,Engineer
Data Analyst,70000,,EX,US,Analyst
Data Analyst,65000,,EX,US,Analyst
Data Analyst,192500,,EX,US,Analyst
Data Analyst,122500,,EX,US,Analyst
Data Science,174500,,EX,US,Other
Data Science,142500,,EX,US,Other
Data Engineer,265200,,EX,US,Engineer
Data Engineer,138000,,EX,US,Engineer
Data Analyst,82000,,EX,US,Analyst
Data Analyst,64000,,EX,US,Analyst
ETL Developer,160000,,EX,US,Other
ETL Developer,140000,,EX,US,Other
Data Analytics Manager,178250,,EX,US,Other
Data Analytics Manager,105500,,EX,US,Other
Data Scientist,147400,,EX,US,Scientist
Data Scientist,135097,,EX,US,Scientist
Data Engineer,212000,,EX,US,Engineer
Data Engineer,93300,,EX,US,Engineer
Data Specialist,93150,,EX,US,Other
Data Specialist,68850,,EX,US,Other
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Data Engineer,87500,,EX,GB,Engineer
Data Engineer,68750,,EX,GB,Engineer
Data Engineer,68750,,EX,GB,Engineer
Data Engineer,50000,,EX,GB,Engineer
Data Analyst,88800,,EX,US,Analyst
Data Analyst,64600,,EX,US,Analyst
Data Scientist,86218,,EX,CA,Scientist
Data Scientist,68975,,EX,CA,Scientist
AI Architect,285000,,EX,US,Other
AI Architect,153400,,EX,US,Other
Data Scientist,101763,,EX,CA,Scientist
Data Scientist,81410,,EX,CA,Scientist
Data Analyst,166000,,EX,US,Analyst
Data Analyst,73100,,EX,US,Analyst
AI Engineer,170000,,EX,US,Engineer
AI Engineer,85000,,EX,US,Engineer
Data Architect,400000,,EX,US,Other
Data Architect,160100,,EX,US,Other
Data Engineer,258500,,EX,US,Engineer
Data Engineer,191857,,EX,US,Engineer
AI Engineer,212000,,EX,US,Engineer
AI Engineer,93300,,EX,US,Engineer
Data Scientist,160000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Integration Specialist,240000,,EX,US,Other
Data Integration Specialist,100000,,EX,US,Other
Data Science,180000,,EX,US,Other
Data Science,130000,,EX,US,Other
Data Scientist,145000,,EX,US,Scientist
Data Scientist,116000,,EX,US,Scientist
Data Scientist,176000,,EX,US,Scientist
Data Scientist,117000,,EX,US,Scientist
Robotics Engineer,181000,,EX,US,Engineer
Robotics Engineer,82000,,EX,US,Engineer
Research Analyst,127305,,EX,CA,Analyst
Research Analyst,99548,,EX,CA,Analyst
Data Analyst,153000,,EX,US,Analyst
Data Analyst,96000,,EX,US,Analyst
Data Engineer,219650,,EX,US,Engineer
Data Engineer,136000,,EX,US,Engineer
Data Analyst,153000,,EX,US,Analyst
Data Analyst,96000,,EX,US,Analyst
Applied Scientist,230000,,EX,US,Scientist
Applied Scientist,196000,,EX,US,Scientist
Data Engineer,80000,,EX,US,Engineer
Data Engineer,67000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Engineer,85000,,EX,US,Engineer
Data Engineer,135000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
BI Developer,106100,,EX,US,Other
BI Developer,74300,,EX,US,Other
Data Engineer,143000,,EX,US,Engineer
Data Engineer,102000,,EX,US,Engineer
Data Scientist,214500,,EX,US,Scientist
Data Scientist,157500,,EX,US,Scientist
Data Engineer,194500,,EX,US,Engineer
Data Engineer,146266,,EX,US,Engineer
Business Intelligence Analyst,125000,,EX,US,Analyst
Business Intelligence Analyst,89000,,EX,US,Analyst
Machine Learning Engineer,223100,,EX,US,Engineer
Machine Learning Engineer,126400,,EX,US,Engineer
AI Engineer,276000,,EX,US,Engineer
AI Engineer,148000,,EX,US,Engineer
Machine Learning Engineer,229900,,EX,US,Engineer
Machine Learning Engineer,201400,,EX,US,Engineer
Research Scientist,337300,,EX,US,Scientist
Research Scientist,192700,,EX,US,Scientist
Data Engineer,194500,,EX,US,Engineer
Data Engineer,146266,,EX,US,Engineer
Data Engineer,89000,,EX,US,Engineer
Data Engineer,62300,,EX,US,Engineer
Data Analyst,85000,,EX,US,Analyst
Data Analyst,68000,,EX,US,Analyst
Head of Data,267500,,EX,US,Other
Head of Data,210000,,EX,US,Other
Data Engineer,106100,,EX,US,Engineer
Data Engineer,74300,,EX,US,Engineer
Data Analyst,85420,,EX,US,Analyst
Data Analyst,65400,,EX,US,Analyst
Machine Learning Engineer,175000,,EX,US,Engineer
Machine Learning Engineer,148750,,EX,US,Engineer
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Data Science Manager,180000,,EX,US,Other
Data Science Manager,143000,,EX,US,Other
Data Modeler,106100,,EX,US,Other
Data Modeler,74300,,EX,US,Other
Data Analyst,60080,,EX,US,Analyst
Data Analyst,57300,,EX,US,Analyst
Data Engineer,125000,,EX,US,Engineer
Data Engineer,90000,,EX,US,Engineer
Data Science,300000,,EX,US,Other
Data Science,220000,,EX,US,Other
Data Scientist,56250,,EX,GB,Scientist
Data Scientist,56250,,EX,GB,Scientist
Machine Learning Engineer,247500,,EX,US,Engineer
Machine Learning Engineer,172200,,EX,US,Engineer
